,creation,namespace,nova_aa,aa_original,id_estante,id_aplicada
21,2021-06-28,colegioflamingo,166913,163261,,166913.0
22,2021-06-28,colegioflamingo,166915,164132,,166915.0
23,2021-06-28,colegioflamingo,166920,164690,,166920.0
24,2021-06-28,colegioup,166923,166742,,166923.0
25,2021-06-28,physicsconselheirofurtado,166925,165450,,166925.0
26,2021-06-28,colegioup,166951,163251,,166951.0
27,2021-06-28,colegioup,166963,160818,,166963.0
28,2021-06-28,colegioup,166981,166051,,166981.0
29,2021-06-28,porto,167006,166966,,167006.0
30,2021-06-28,master,167104,165536,,167104.0
31,2021-06-28,universobarcarena,167110,166181,,167110.0
32,2021-06-28,universobarcarena,167116,166194,,167116.0
33,2021-06-28,colegioup,167119,166531,,167119.0
34,2021-06-28,universobarcarena,167120,166270,,167120.0
35,2021-06-28,colegioup,167138,167041,,167138.0
36,2021-06-28,crb,167145,160837,,167145.0
37,2021-06-28,ceespacolivre,167150,166066,,167150.0
38,2021-06-28,colegioup,167157,167044,,167157.0
39,2021-06-28,crb,167159,125348,,167159.0
40,2021-06-28,crb,167168,161464,,167168.0
41,2021-06-28,colegioup,167174,160855,,167174.0
42,2021-06-28,colegioup,167195,166899,,167195.0
43,2021-06-28,colegioup,167206,167032,,167206.0
44,2021-06-28,colegioup,167222,167059,,167222.0
45,2021-06-28,overpontanegra,167230,163142,,167230.0
46,2021-06-28,crb,167240,159990,,167240.0
47,2021-06-28,colegioup,167244,163178,,167244.0
48,2021-06-28,colegioup,167254,159089,,167254.0
49,2021-06-28,profederal,167267,163924,,167267.0
50,2021-06-28,profederal,167270,150251,,167270.0
51,2021-06-28,crb,167271,160801,,167271.0
52,2021-06-28,overpontanegra,167284,30676,,167284.0
53,2021-06-28,seletivoeducallis,167289,125869,,167289.0
54,2021-06-28,seletivoeducallis,167290,112781,,167290.0
55,2021-06-28,crb,167292,152832,,167292.0
56,2021-06-28,colegiopremium,167303,167282,,167303.0
57,2021-06-28,integradaeducativa,167310,166737,,167310.0
58,2021-06-28,crb,167316,159991,,167316.0
59,2021-06-28,objetivolorena,167330,153780,,167330.0
60,2021-06-28,physicsconselheirofurtado,167336,165547,,167336.0
61,2021-06-28,overpontanegra,167366,41265,,167366.0
62,2021-06-28,colegioup,167381,167278,,167381.0
63,2021-06-28,progressaodc,167396,149910,,167396.0
64,2021-06-28,overpontanegra,167410,167377,,167410.0
65,2021-06-28,integradaeducativa,167416,167379,,167416.0
66,2021-06-28,psantagema,167124,167114,,
67,2021-06-28,qescola,167064,166115,,
68,2021-06-28,crb,167141,167057,,
69,2021-06-28,invictus,167266,167253,,
70,2021-06-28,psantagema,167121,167114,,
71,2021-06-28,acessofazendariogrande,166853,163136,,
72,2021-06-28,colegiopremium,166901,166834,,
73,2021-06-28,psantagema,167132,167128,,
74,2021-06-28,invictus,167253,167250,,
75,2021-06-28,colegiopremium,167300,167294,,
76,2021-06-28,psantagema,166864,164335,,
77,2021-06-28,conexaosaber,167034,165906,,
78,2021-06-28,qescola,167072,165985,,
79,2021-06-28,integradaeducativa,167338,167310,,
80,2021-06-28,crb,167143,166958,,
81,2021-06-28,overjoaopessoa,166947,166939,,
82,2021-06-28,colegiobetelbrasileirosp,167073,165722,,
83,2021-06-28,crb,167142,167107,,
84,2021-06-28,psantagema,166865,163130,,
0,2021-06-29,integradaeducativa,167418,167416,,167418.0
1,2021-06-29,colegioup,167443,167404,,167443.0
2,2021-06-29,overabelcabral,167463,167413,,167463.0
3,2021-06-29,invictus,167537,165833,,167537.0
4,2021-06-29,overmarciliofurtado,167556,164958,,167556.0
5,2021-06-29,overmarciliofurtado,167558,164958,,167558.0
6,2021-06-29,overabelcabral,167562,164857,,167562.0
7,2021-06-29,physicsumarizal,167566,164944,,167566.0
8,2021-06-29,integradaeducativa,167581,167338,,167581.0
9,2021-06-29,colegioup,167588,162675,,167588.0
10,2021-06-29,colegioup,167614,166747,,167614.0
11,2021-06-29,qescola,167636,167608,,167636.0
12,2021-06-29,qescola,167628,167604,,167628.0
13,2021-06-29,qescola,167629,167604,,167629.0
14,2021-06-29,qescola,167631,167604,,167631.0
15,2021-06-29,qescola,167632,167604,,167632.0
16,2021-06-29,qescola,167633,167608,,167633.0
17,2021-06-29,qescola,167634,167608,,167634.0
18,2021-06-29,qescola,167635,167608,,167635.0
19,2021-06-29,qescola,167637,167608,,167637.0
20,2021-06-29,qescola,167638,167612,,167638.0
21,2021-06-29,qescola,167639,167612,,167639.0
22,2021-06-29,qescola,167640,167612,,167640.0
23,2021-06-29,qescola,167641,167612,,167641.0
24,2021-06-29,qescola,167642,167612,,167642.0
25,2021-06-29,qescola,167643,167597,,167643.0
26,2021-06-29,qescola,167644,167597,,167644.0
27,2021-06-29,qescola,167645,167597,,167645.0
28,2021-06-29,qescola,167646,167597,,167646.0
29,2021-06-29,qescola,167647,167597,,167647.0
30,2021-06-29,qescola,167648,167601,,167648.0
31,2021-06-29,qescola,167649,167601,,167649.0
32,2021-06-29,qescola,167650,167601,,167650.0
33,2021-06-29,qescola,167651,167601,,167651.0
34,2021-06-29,qescola,167652,167601,,167652.0
35,2021-06-29,qescola,167653,167601,,167653.0
36,2021-06-29,qescola,167654,167602,,167654.0
37,2021-06-29,qescola,167655,167602,,167655.0
38,2021-06-29,qescola,167656,167602,,167656.0
39,2021-06-29,qescola,167657,167602,,167657.0
40,2021-06-29,qescola,167658,167602,,167658.0
41,2021-06-29,qescola,167659,167602,,167659.0
42,2021-06-29,institutocristao,167660,164714,,167660.0
43,2021-06-29,acessoboqueirao,167666,167644,,167666.0
44,2021-06-29,acessosjpinhais,167668,167645,,167668.0
45,2021-06-29,colegiopremium,167671,167595,,167671.0
46,2021-06-29,colegioup,167677,166190,,167677.0
47,2021-06-29,institutocristao,167687,161106,,167687.0
48,2021-06-29,colegioup,167688,167673,,167688.0
49,2021-06-29,colegioup,167692,160932,,167692.0
50,2021-06-29,overpontanegra,167697,167696,,167697.0
51,2021-06-29,colegioup,167698,167037,,167698.0
52,2021-06-29,colegioup,167704,167173,,167704.0
53,2021-06-29,colegiojoaopaulo,167709,164378,,167709.0
54,2021-06-29,colegiopremium,167710,160862,,167710.0
55,2021-06-29,colegioup,167718,162793,,167718.0
56,2021-06-29,colegioup,167730,166273,,167730.0
57,2021-06-29,colegioup,167743,165024,,167743.0
58,2021-06-29,colegioup,167755,166945,,167755.0
59,2021-06-29,crb,167756,162176,,167756.0
60,2021-06-29,colegioup,167759,166274,,167759.0
61,2021-06-29,colegioup,167762,165040,,167762.0
62,2021-06-29,colegioup,167769,157507,,167769.0
63,2021-06-29,colegioup,167772,166275,,167772.0
64,2021-06-29,colegioup,167773,160274,,167773.0
65,2021-06-29,stellamarisxaxim,167782,166962,,167782.0
66,2021-06-29,objetivolorena,167783,58035,,167783.0
67,2021-06-29,master,167784,157012,,167784.0
68,2021-06-29,stellamarisxaxim,167785,166996,,167785.0
69,2021-06-29,stellamarisxaxim,167788,166990,,167788.0
70,2021-06-29,colegioup,167790,163568,,167790.0
71,2021-06-29,stellamarisxaxim,167793,166957,,167793.0
72,2021-06-29,cursoisfera,167794,167778,,167794.0
73,2021-06-29,stellamarisxaxim,167806,166985,,167806.0
74,2021-06-29,stellamarisjuveve,167809,167087,,167809.0
75,2021-06-29,objetivolorena,167813,58063,,167813.0
76,2021-06-29,stellamarisxaxim,167815,166983,,167815.0
77,2021-06-29,colegioup,167816,166982,,167816.0
78,2021-06-29,objetivolorena,167819,58080,,167819.0
79,2021-06-29,colegioup,167820,160277,,167820.0
80,2021-06-29,stellamarisxaxim,167823,166995,,167823.0
81,2021-06-29,stellamarisxaxim,167827,166959,,167827.0
82,2021-06-29,stellamarisjuveve,167828,167085,,167828.0
83,2021-06-29,colegioecursoprogressao,167829,166564,,167829.0
84,2021-06-29,stellamarisjuveve,167834,167083,,167834.0
85,2021-06-29,stellamarisxaxim,167849,166988,,167849.0
86,2021-06-29,stellamarisjuveve,167851,167081,,167851.0
87,2021-06-29,colegioser,167853,167830,,167853.0
88,2021-06-29,stellamarisjuveve,167858,167080,,167858.0
89,2021-06-29,stellamarisjuveve,167860,167078,,167860.0
90,2021-06-29,overabelcabral,167862,167861,,167862.0
91,2021-06-29,master,167909,160823,,167909.0
92,2021-06-29,master,167912,160843,,167912.0
93,2021-06-29,stellamarisjuveve,167913,167178,,167913.0
94,2021-06-29,stellamarisjuveve,167916,167913,,167916.0
95,2021-06-29,stellamarisjuveve,167917,167916,,167917.0
96,2021-06-29,master,167928,164985,,167928.0
97,2021-06-29,colegiopremium,167936,167892,,167936.0
98,2021-06-29,pioxi,167950,73364,,167950.0
99,2021-06-29,master,167956,165756,,167956.0
100,2021-06-29,master,167957,165947,,167957.0
101,2021-06-29,stellamarisjuveve,168006,167203,,168006.0
102,2021-06-29,stellamarisjuveve,168010,167205,,168010.0
103,2021-06-29,stellamarisjuveve,168017,167170,,168017.0
104,2021-06-29,stellamarisjuveve,168018,167175,,168018.0
105,2021-06-29,colegioser,167812,167808,,
106,2021-06-29,qescola,167630,167604,,
107,2021-06-29,overpontanegra,167982,167979,,
108,2021-06-29,spdacruz,168011,104061,,
109,2021-06-29,psantagema,167488,164066,,
110,2021-06-29,universitariolondrina,167739,167107,,
111,2021-06-29,psantagema,167487,164066,,
112,2021-06-29,universitariolondrina,167738,167057,,
113,2021-06-29,crb,167922,152973,,
114,2021-06-29,aescobjetivo,167953,166697,,
115,2021-06-29,universitariolondrina,167740,166958,,
116,2021-06-29,master,167787,156301,,
117,2021-06-29,psantagema,167426,164120,,
118,2021-06-29,master,167954,165730,,
119,2021-06-29,colegioecursoprogressao,167821,166564,,
120,2021-06-29,psantagema,167424,162617,,
0,2021-06-30,prismapatrocinio,168024,167405,,168024.0
1,2021-06-30,prismapatrocinio,168025,167438,,168025.0
2,2021-06-30,prismapatrocinio,168029,168001,,168029.0
3,2021-06-30,overmarciliofurtado,168032,141158,,168032.0
4,2021-06-30,overmarciliofurtado,168033,141157,,168033.0
5,2021-06-30,integradaeducativa,168035,168021,,168035.0
6,2021-06-30,integradaeducativa,168038,168035,,168038.0
7,2021-06-30,integradaeducativa,168049,168046,,168049.0
8,2021-06-30,integradaeducativa,168051,168049,,168051.0
9,2021-06-30,acessohauer,168170,167641,,168170.0
10,2021-06-30,crb,168209,166580,,168209.0
11,2021-06-30,crb,168211,160079,,168211.0
12,2021-06-30,crb,168212,160085,,168212.0
13,2021-06-30,crb,168213,160132,,168213.0
14,2021-06-30,institutocristao,168214,166688,,168214.0
15,2021-06-30,crb,168220,168209,,168220.0
16,2021-06-30,colegiocb,168234,168091,,168234.0
17,2021-06-30,colegiocb,168238,168093,,168238.0
18,2021-06-30,master,168241,167586,,168241.0
19,2021-06-30,master,168242,167579,,168242.0
20,2021-06-30,colegionovopatio,168245,155517,,168245.0
21,2021-06-30,stellamarisjuveve,168253,167863,,168253.0
22,2021-06-30,stellamarisjuveve,168255,168253,,168255.0
23,2021-06-30,stellamarisjuveve,168256,168255,,168256.0
24,2021-06-30,stellamarisjuveve,168260,167822,,168260.0
25,2021-06-30,stellamarisjuveve,168261,168260,,168261.0
26,2021-06-30,stellamarisjuveve,168262,168261,,168262.0
27,2021-06-30,stellamarisjuveve,168263,167867,,168263.0
28,2021-06-30,crb,168264,161691,,168264.0
29,2021-06-30,stellamarisjuveve,168268,167868,,168268.0
30,2021-06-30,stellamarisjuveve,168272,167826,,168272.0
31,2021-06-30,stellamarisjuveve,168274,167832,,168274.0
32,2021-06-30,ceprimeiromundo,168288,168284,,168288.0
33,2021-06-30,crb,168328,161698,,168328.0
34,2021-06-30,crb,168332,161704,,168332.0
35,2021-06-30,crb,168338,161851,,168338.0
36,2021-06-30,overmarciliofurtado,168034,141157,,
0,2021-07-01,universitariolondrina,168409,159566,,168409.0
1,2021-07-01,universitariolondrina,168410,159559,,168410.0
2,2021-07-01,universitariolondrina,168411,158875,,168411.0
3,2021-07-01,colegiojoaopaulo,168441,162830,,168441.0
4,2021-07-01,conexaosaber,168492,165906,,168492.0
5,2021-07-01,qescola,168497,168472,,168497.0
6,2021-07-01,qescola,168494,168472,,168494.0
7,2021-07-01,qescola,168495,168472,,168495.0
8,2021-07-01,qescola,168498,168472,,168498.0
9,2021-07-01,qescola,168503,168474,,168503.0
10,2021-07-01,qescola,168502,168474,,168502.0
11,2021-07-01,qescola,168500,168474,,168500.0
12,2021-07-01,qescola,168499,168474,,168499.0
13,2021-07-01,qescola,168504,168474,,168504.0
14,2021-07-01,qescola,168508,168476,,168508.0
15,2021-07-01,qescola,168505,168476,,168505.0
16,2021-07-01,qescola,168509,168476,,168509.0
17,2021-07-01,qescola,168506,168476,,168506.0
18,2021-07-01,qescola,168510,168476,,168510.0
19,2021-07-01,qescola,168511,168473,,168511.0
20,2021-07-01,qescola,168512,168473,,168512.0
21,2021-07-01,qescola,168514,168473,,168514.0
22,2021-07-01,qescola,168515,168473,,168515.0
23,2021-07-01,qescola,168516,168475,,168516.0
24,2021-07-01,qescola,168517,168475,,168517.0
25,2021-07-01,qescola,168519,168475,,168519.0
26,2021-07-01,qescola,168520,168475,,168520.0
27,2021-07-01,qescola,168521,168475,,168521.0
28,2021-07-01,qescola,168522,168477,,168522.0
29,2021-07-01,qescola,168524,168477,,168524.0
30,2021-07-01,qescola,168525,168477,,168525.0
31,2021-07-01,qescola,168526,168477,,168526.0
32,2021-07-01,qescola,168527,168477,,168527.0
33,2021-07-01,qescola,168529,168461,,168529.0
34,2021-07-01,qescola,168530,168461,,168530.0
35,2021-07-01,qescola,168531,168461,,168531.0
36,2021-07-01,qescola,168532,168461,,168532.0
37,2021-07-01,qescola,168533,168461,,168533.0
38,2021-07-01,qescola,168541,168471,,168541.0
39,2021-07-01,qescola,168540,168471,,168540.0
40,2021-07-01,qescola,168535,168462,,168535.0
41,2021-07-01,qescola,168538,168462,,168538.0
42,2021-07-01,qescola,168537,168462,,168537.0
43,2021-07-01,qescola,168539,168462,,168539.0
44,2021-07-01,qescola,168534,168462,,168534.0
45,2021-07-01,qescola,168542,168471,,168542.0
46,2021-07-01,qescola,168536,168462,,168536.0
47,2021-07-01,qescola,168543,168471,,168543.0
48,2021-07-01,qescola,168544,168471,,168544.0
49,2021-07-01,qescola,168545,168471,,168545.0
50,2021-07-01,qescola,168546,168465,,168546.0
51,2021-07-01,qescola,168547,168465,,168547.0
52,2021-07-01,qescola,168548,168465,,168548.0
53,2021-07-01,qescola,168549,168465,,168549.0
54,2021-07-01,qescola,168550,168465,,168550.0
55,2021-07-01,qescola,168553,168466,,168553.0
56,2021-07-01,qescola,168555,168466,,168555.0
57,2021-07-01,qescola,168552,168466,,168552.0
58,2021-07-01,qescola,168551,168466,,168551.0
59,2021-07-01,qescola,168557,168478,,168557.0
60,2021-07-01,qescola,168556,168466,,168556.0
61,2021-07-01,qescola,168558,168478,,168558.0
62,2021-07-01,qescola,168560,168478,,168560.0
63,2021-07-01,qescola,168561,168478,,168561.0
64,2021-07-01,qescola,168559,168478,,168559.0
65,2021-07-01,objetivolorena,168563,168286,,168563.0
66,2021-07-01,invictus,168566,168564,,168566.0
67,2021-07-01,qescola,168570,168466,,168570.0
68,2021-07-01,acessosjpinhais,168572,168515,,168572.0
69,2021-07-01,acessosjpinhais,168573,168498,,168573.0
70,2021-07-01,acessoboqueirao,168574,168494,,168574.0
71,2021-07-01,acessoboqueirao,168575,168511,,168575.0
72,2021-07-01,provaspoliedro,168582,168467,,168582.0
73,2021-07-01,stellamarisjuveve,168589,156856,,168589.0
74,2021-07-01,stellamarisjuveve,168590,156859,,168590.0
75,2021-07-01,stellamarisjuveve,168592,156863,,168592.0
76,2021-07-01,stellamarisjuveve,168593,168592,,168593.0
77,2021-07-01,stellamarisjuveve,168595,156868,,168595.0
78,2021-07-01,stellamarisjuveve,168596,168595,,168596.0
79,2021-07-01,stellamarisjuveve,168598,168166,,168598.0
80,2021-07-01,stellamarisjuveve,168599,168598,,168599.0
81,2021-07-01,stellamarisjuveve,168600,168599,,168600.0
82,2021-07-01,stellamarisjuveve,168601,168159,,168601.0
83,2021-07-01,stellamarisjuveve,168602,168159,,168602.0
84,2021-07-01,stellamarisjuveve,168604,168602,,168604.0
85,2021-07-01,stellamarisjuveve,168609,168160,,168609.0
86,2021-07-01,stellamarisjuveve,168611,168161,,168611.0
87,2021-07-01,stellamarisjuveve,168618,168167,,168618.0
88,2021-07-01,stellamarisjuveve,168620,168171,,168620.0
89,2021-07-01,crb,168646,167745,,168646.0
90,2021-07-01,prismapatrocinio,168652,166205,,
91,2021-07-01,overjoaopessoa,168403,163411,,
92,2021-07-01,colegiojoaopaulo,168587,153212,,
93,2021-07-01,qescola,168554,168466,,
94,2021-07-01,prismapatrocinio,168657,165199,,
95,2021-07-01,colegiojoaopaulo,168607,130233,,
96,2021-07-01,educandarioterciocorreia,168448,166630,,
97,2021-07-01,qescola,168523,168477,,
98,2021-07-01,prismapatrocinio,168654,165199,,
99,2021-07-01,colegiojoaopaulo,168422,162830,,
100,2021-07-01,conexaosaber,168613,145713,,
101,2021-07-01,pioxi,168470,123426,,
102,2021-07-01,qescola,168501,168474,,
103,2021-07-01,qescola,168496,168472,,
104,2021-07-01,qescola,168518,168475,,
105,2021-07-01,qescola,168562,168478,,
106,2021-07-01,qescola,168507,168476,,
107,2021-07-01,porto,168387,166586,,
108,2021-07-01,prismapatrocinio,168669,163057,,
109,2021-07-01,prismapatrocinio,168653,165199,,
110,2021-07-01,colegiojoaopaulo,168424,160161,,
111,2021-07-01,qescola,168513,168473,,
0,2021-07-02,escolamaster,168728,167053,,168728.0
1,2021-07-02,colegiojoaopaulo,168742,162703,,168742.0
2,2021-07-02,colegiojoaopaulo,168743,168742,,168743.0
3,2021-07-02,colegiobatistaindependente,168772,148147,,168772.0
4,2021-07-02,colegiobatistaindependente,168778,132428,,168778.0
5,2021-07-02,cursosazambuja,168784,166392,,168784.0
6,2021-07-02,colegiobatistaindependente,168785,132611,,168785.0
7,2021-07-02,institutocristao,168803,166689,,168803.0
8,2021-07-02,prismapatrocinio,168805,168804,,168805.0
9,2021-07-02,colegiojoaopaulo,168741,162703,,
10,2021-07-02,escolamaster,168725,167053,,
11,2021-07-02,cursosazambuja,168771,166392,,
12,2021-07-02,escolamaster,168726,167053,,
13,2021-07-02,prismapatrocinio,168804,162927,,
0,2021-07-03,acessosjpinhais,168834,168548,,168834.0
1,2021-07-03,colegiojoaopaulo,168848,168846,,168848.0
2,2021-07-03,colegiojoaopaulo,168849,168848,,168849.0
3,2021-07-03,mariliamattoso,168858,168851,,168858.0
4,2021-07-03,mariliamattoso,168865,168861,,168865.0
5,2021-07-03,isem,168874,137921,,168874.0
6,2021-07-03,colegiojoaopaulo,168876,168875,,168876.0
7,2021-07-03,colegiojoaopaulo,168877,168876,,168877.0
8,2021-07-03,colegiojoaopaulo,168879,168878,,168879.0
9,2021-07-03,isem,168880,168874,,168880.0
10,2021-07-03,isem,168885,168882,,168885.0
11,2021-07-03,isem,168886,168885,,168886.0
12,2021-07-03,isem,168887,168885,,168887.0
13,2021-07-03,isem,168889,168887,,168889.0
14,2021-07-03,colegiojoaopaulo,168847,168846,,
15,2021-07-03,isem,168882,168874,,
16,2021-07-03,casdvest,168864,168825,,
0,2021-07-04,colegiojoaopaulo,168899,168897,,168899.0
1,2021-07-04,isem,168906,168898,,168906.0
2,2021-07-04,isem,168908,168907,,168908.0
3,2021-07-04,mariliamattoso,168915,158176,,168915.0
0,2021-07-05,ceespacolivre,168927,168909,,168927.0
1,2021-07-05,colegiojoaopaulo,168947,167447,,168947.0
2,2021-07-05,colegiobrasilia,168968,167057,,168968.0
3,2021-07-05,ceespacolivre,168971,168966,,168971.0
4,2021-07-05,prismapatrocinio,169020,163487,,169020.0
5,2021-07-05,qescola,169027,169019,,169027.0
6,2021-07-05,qescola,169028,167937,,169028.0
7,2021-07-05,qescola,169029,167933,,169029.0
8,2021-07-05,qescola,169030,169018,,169030.0
9,2021-07-05,qescola,169031,167866,,169031.0
10,2021-07-05,santoamerico,169047,169027,,169047.0
11,2021-07-05,santoamerico,169050,169031,,169050.0
12,2021-07-05,santoamerico,169051,169031,,169051.0
13,2021-07-05,santoamerico,169052,169030,,169052.0
14,2021-07-05,santoamerico,169053,169029,,169053.0
15,2021-07-05,invictus,169060,162166,,169060.0
16,2021-07-05,colegiojoaopaulo,169092,169090,,169092.0
17,2021-07-05,sas,169018,167933,,
18,2021-07-05,aescobjetivo,168962,168961,,
19,2021-07-05,acessosjpinhais,168953,165648,,
20,2021-07-05,colegioiguatemy,168937,166770,,
0,2021-07-06,universitariolondrina,169133,166809,,169133.0
1,2021-07-06,universitariolondrina,169134,166808,,169134.0
2,2021-07-06,santoamerico,169146,169028,,169146.0
